Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6307","IOMTU133_6264",,"BAC0356","Pseudomonas aeruginosa strain ATCC 15692","recG","ATP-dependent DNA helicase RecG (EC 3.6.4.12)",,,,,,100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3688","IOMTU133_3661",,"Q9I2M2","Pseudomonas aeruginosa","lapE","Type I secretion system, outer membrane component LapE",,"3.A.1.109.4",,,,100,100,99,"1e-239"
"BLAT","Metal Resistance","BacMet","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.107","IOMTU133_0100",,"BAC0652","Pseudomonas stutzeri",,"Mercuric ion reductase (EC 1.16.1.1)",,,,,,100,100,98,"0.0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5920","IOMTU133_5881",,"VFG001218","Pseudomonas aeruginosa PAO1","pilQ","Type IV pilus biogenesis protein PilQ",,"Adherence;Twitching motility",,,,100,100,98,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.864","IOMTU133_0852",,,,,"SSU ribosomal protein S10p (S20e)",,"antibiotic target in susceptible species","tetracyclines,glycylcyclines","tetracycline;tigecycline","26124155",,,,
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4154","IOMTU133_4127",,"VFG001261","Pseudomonas aeruginosa PAO1","fliR","Flagellar biosynthesis protein FliR",,"Adherence;Motility",,,,100,100,99,"1e-139"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4529","IOMTU133_4494",,"VFG001249","Pseudomonas aeruginosa PAO1","fleQ","Flagellar two-component response regulator FleR",,"Motility",,,,100,100,99,"1e-269"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4126","IOMTU133_4099",,"Q9I3N5","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","ccmC","Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE","the putative heme handling protein (hhp) family.","9.B.14.2.4",,,,99,100,100,"1e-149"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2050","IOMTU133_2039",,"Q88P36","Pseudomonas putida strain KT2440.",,"Glucose ABC transport system, inner membrane component 2",,"3.A.1.1.30",,,,96,96,82,"1e-129"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5625","IOMTU133_5585",,"NP_004125.3","Homo sapiens","dnaK","Chaperone protein DnaK",,"",,,"",89,95,61,"0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2290","IOMTU133_2286",,"NP_000117.1","Homo sapiens","etfA","Electron transfer flavoprotein, alpha subunit",,"",,,"",91,98,63,"0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5920","IOMTU133_5881",,"VFG001218","Pseudomonas aeruginosa PAO1","pilQ","Type IV pilus biogenesis protein PilQ",,"Adherence",,,,100,100,98,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6226","IOMTU133_6183",,"VFG041013","Pseudomonas aeruginosa PAO1","hcp","T6SS component Hcp",,"Effector delivery system",,,,100,100,100,"5e-99"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.921","IOMTU133_0908",,"442",,,"Multidrug efflux system, outer membrane factor lipoprotein => OpmD of MexHI-OpmD system","OpmD","antibiotic efflux","fluoroquinolone; tetracycline; disinfecting agents and antiseptics","acriflavine;tetracycline;norfloxacin",,100,100,99,"0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.577","IOMTU133_0561",,"VFG001229","Pseudomonas aeruginosa PAO1","cheR","Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)",,"Adherence;Twitching motility",,,,100,100,99,"1e-170"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6057","IOMTU133_6018",,"Q9HU31","Pseudomonas aeruginosa strain ATCC 15692",,"ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)",,"3.A.1.3.23",,,,100,100,100,"1e-142"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1652","IOMTU133_1641",,"VFG000132","Pseudomonas aeruginosa PAO1","algF","Alginate O-acetyltransferase AlgF, periplasmic",,"Antiphagocytosis;Serum resistance",,,,100,100,100,"1e-122"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4951","IOMTU133_4908",,"1622",,"vanW","uncharacterized protein with VanW-like domain","vanW gene in vanG cluster","antibiotic target alteration","glycopeptide","vancomycin",,93,96,31,"8.51016e-44"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4370","IOMTU133_4336",,"15596445","Pseudomonas aeruginosa PAO1",,"Type I secretion outer membrane protein, TolC family @ ABC-type protease exporter, outer membrane component PrtF/AprF",,,,,"14641575",100,100,99,"1e-275"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.924","IOMTU133_0911",,"NP_252894.1","Pseudomonas aeruginosa PAO1",,"hypothetical protein",,"efflux pump conferring antibiotic resistance",,"acriflavin;norfloxacin",,100,100,100,"6e-77"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.590","IOMTU133_0574",,"P52477","Pseudomonas aeruginosa strain ATCC 15692","cmeA","Multidrug efflux system, membrane fusion component => MexA of MexAB-OprM",,"2.A.6.2.6",,,,100,100,100,"1e-213"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5887","IOMTU133_5848",,"VFG000139","Pseudomonas aeruginosa PAO1","waaG","UDP-glucose:(heptosyl) LPS alpha1,3-glucosyltransferase WaaG",,"Adherence;Endotoxin",,,,100,100,98,"1e-215"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2740","IOMTU133_2726",,"Q9I0E2","Pseudomonas aeruginosa.",,"Outer membrane low permeability porin, OprD family => OccD7/OpdB proline",,"1.B.25.1.11",,,,100,100,98,"1e-256"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1433","IOMTU133_1419",,"Q9HXN5","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.193) / Phosphotransferase system, phosphocarrier protein HPr / Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)","the pts glucose-glucoside (glc) family.","4.A.1.1.15",,,,100,100,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5254","IOMTU133_5215",,"W0WMS8","Pseudomonas aeruginosa MH38","dppC","Dipeptide ABC transporter, permease protein DppC (TC 3.A.1.5.2)","the atp-binding cassette (abc) superfamily.","3.A.1.5.39",,,,100,100,100,"1e-170"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5251","IOMTU133_5212",,"Q9HVS0","Pseudomonas aeruginosa",,"Outer membrane low permeability porin, OprD family => OccD3/OpdP Gly-Glu dipeptide","the outer membrane porin (opr) family.","1.B.25.1.9",,,"10984043",99,100,96,"1e-284"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6074","IOMTU133_6035",,"Q9ZXL8","Pseudomonas phage phiCTX",,"Phage protein",,"1.E.43.1.6",,,,100,100,100,"6e-62"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.2550","IOMTU133_2543",,"NP_006746.1","Homo sapiens",,"Transaldolase (EC 2.2.1.2)",,"",,,"",94,99,57,"0"
"BLAT","Drug Target","DrugBank","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.326","IOMTU133_0317",,"P00438","Pseudomonas fluorescens",,"P-hydroxybenzoate hydroxylase (EC 1.14.13.2)","'Adenosine-5-Diphosphoribose;4-Aminobenzoic Acid;2,4-Dihydroxybenzoic Acid;Flavin adenine dinucleotide;P-Hydroxybenzoic Acid'","Drug target",,,,100,100,99,"1e-230"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1681","IOMTU133_1670",,"Q4LDT6","Pseudomonas aeruginosa","cmeC","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexQ of MexPQ-OpmE system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.34",,,"10984043;16301811",100,100,99,"0.0"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1721","IOMTU133_1709",,"VFG041047","Pseudomonas aeruginosa PAO1",,"Bacterial lysozyme Tse3, effector of type VI secretion system",,"Effector delivery system",,,,100,100,100,"1e-236"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1729","IOMTU133_1717",,"VFG000153","Pseudomonas aeruginosa PAO1","rhlL","N-butanoyl-L-homoserine lactone synthase @ N-acyl-L-homoserine lactone synthase, LuxI family (EC 2.3.1.184)",,"Regulation;Quorum sensing system",,,,100,100,99,"1e-113"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1647","IOMTU133_1636",,,,"pmrJ","4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","15695810;9570402",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1521","IOMTU133_1508",,,,,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexK of MexJK-OprM/OpmH system",,"efflux pump conferring antibiotic resistance","tetracyclines,macrolides,triclosan","erythromycin;tetracycline;triclosan","12193619",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.922","IOMTU133_0909",,"1647",,,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexI of MexHI-OpmD system","MexI","antibiotic efflux","fluoroquinolone; tetracycline; disinfecting agents and antiseptics","acriflavine;tetracycline;norfloxacin",,100,100,100,"0"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5640","IOMTU133_5601",,"NP_253464.1","Pseudomonas aeruginosa PAO1","qseB","Two-component system response regulator QseB",,"gene altering cell wall charge conferring antibiotic resistance;polymyxin resistance gene",,,,100,100,100,"1e-122"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4040","IOMTU133_4015",,"H7F0T0","Pseudomonas stutzeri ATCC 14405 = CCUG 16156","ccoN","Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1)","the proton-translocating cytochrome oxidase (cox) superfamily.","3.D.4.3.3",,,"20576851;22328767",98,98,85,"1e-251"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3480","IOMTU133_3457",,,,,"Translation elongation factor G",,"antibiotic target in susceptible species","fusidic acid","fusidic acid","17980694;19289529;19289529;17325218;19289529",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.591","IOMTU133_0575",,,,"cmeB","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM",,"efflux pump conferring antibiotic resistance","penems,penams,carbapenems,cephamycins,cephalosporins,monobactams,tetracyclines,peptide antibiotics,sulfonamides,diaminopyrimidines,macrolides,phenicol antibiotics,aminocoumarin antibiotics,fluoroquinolones quinolones quinolines","ampicillin;amoxicillin/clavulanic acid;azithromycin;aztreonam;ceftazidime;ceftriaxone;chloramphenicol;ciprofloxacin;colistin;erythromycin;meropenem;nalidixic acid;novobiocin;panipenem;tetracycline;ticarcillin;trimethoprim;trimethoprim/sulfamethoxazole;sulfamethoxazole ","8226684",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5451","IOMTU133_5402",,"Q51397","Pseudomonas aeruginosa strain ATCC 15692",,"Multidrug efflux system, outer membrane factor lipoprotein => OprJ of MexCD-OprJ system",,"2.A.6.2.15",,,,100,100,99,"1e-267"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4360","IOMTU133_4326",,"Q9I488","Pseudomonas aeruginosa strain ATCC 15692",,"4-hydroxyproline ABC transporter, ATP-binding protein",,"3.A.1.3.21",,,,100,100,98,"1e-130"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4145","IOMTU133_4118",,"VFG043013","Pseudomonas aeruginosa PAO1","cheZ","Chemotaxis response - phosphatase CheZ",,"Motility",,,,100,100,100,"1e-146"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1380","IOMTU133_1367",,"116051830","Pseudomonas aeruginosa","pilF","Type IV pilus biogenesis protein PilF",,,,,"18591226",100,100,100,"1e-140"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.241","IOMTU133_0235",,,,,"Outer membrane low permeability porin, OprD family => OccD2/OpdC",,"protein modulating permeability to antibiotic","multiple antibiotic resistance",,"22272184",,,,
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3927","IOMTU133_3903",,"VFG041015","Pseudomonas aeruginosa PAO1","impB","T6SS component TssB (ImpB/VipA)",,"Effector delivery system",,,,100,100,100,"3e-88"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3875","IOMTU133_3851",,"VFG000203","Pseudomonas aeruginosa PAO1","yodB","Type III secretion host injection protein (YopB)",,"Secretion system;Type III secretion system",,,,100,100,98,"1e-207"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4219",,,"NP_000394.2","Homo sapiens",,"UDP-glucose 4-epimerase (EC 5.1.3.2)",,"",,,"",97,99,55,"0"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5850","IOMTU133_5811",,"NP_253661.1","Pseudomonas aeruginosa PAO1","tolC","Outer membrane channel TolC (OpmH)",,"efflux pump conferring antibiotic resistance",,,,100,100,97,"1e-266"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1677","IOMTU133_1666",,"VFG014733","Pseudomonas aeruginosa PAO1","motY","Putative outer membrane protein",,,,,,100,100,99,"1e-182"
"BLAT","Virulance factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.3656","IOMTU133_3630",,"VFG015521","Pseudomonas aeruginosa PAO1","phzG","Pyridoxamine 5'-phosphate oxidase PhzG (EC 1.4.3.5)",,"Nutritional/Metabolic factor",,,,100,100,100,"1e-124"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4142","IOMTU133_4115",,"VFG014707","Pseudomonas aeruginosa PAO1","motA","Flagellar motor rotation protein MotA",,,,,,100,100,100,"1e-134"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5400",,,"VFG001215","Pseudomonas aeruginosa PAO1",,"Type IV fimbrial biogenesis protein FimT",,"Adherence;Twitching motility",,,,100,100,98,"2e-93"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1033","IOMTU133_1023",,,,"ampC","Class C beta-lactamase (EC 3.5.2.6) => PDC family",,"antibiotic inactivation enzyme","cephalosporins,monobactams,carbapenems",,"19258272",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4168","IOMTU133_4141",,"2216",,,"RND efflux system, membrane fusion protein","mexM","antibiotic efflux","phenicol","chloramphenicol;thiamphenicol",,100,100,98,"0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4954","IOMTU133_4911",,"NP_055199.1","Homo sapiens",,"Branched-chain acyl-CoA dehydrogenase (EC 1.3.99.12)",,"",,,"",90,96,54,"0"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4556","IOMTU133_4522",,"VFG001236","Pseudomonas aeruginosa PAO1","flgC","Flagellar basal-body rod protein FlgC",,"Adherence;Motility",,,,100,100,100,"2e-76"
"K-mer Search","Antibiotic Resistance","PATRIC","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1648","IOMTU133_1637",,,,,"UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) / UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating) (EC 1.1.1.305)",,"protein altering cell wall charge conferring antibiotic resistance","polymixins","polymyxin b;polymyxin","15809294;11706007;9570402",,,,
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.6059","IOMTU133_6020",,"Q9HU29","Pseudomonas aeruginosa strain ATCC 15692",,"ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)",,"3.A.1.3.23",,,,100,100,100,"1e-128"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.923","IOMTU133_0910",,"Q9HWH5","Pseudomonas aeruginosa",,"Multidrug efflux system, membrane fusion component => MexH of MexHI-OpmD system",,"2.A.6.2.32",,,,100,100,99,"1e-203"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.158","IOMTU133_0150",,"15595280","Pseudomonas aeruginosa PAO1","impA","T6SS component TssA (ImpA)",,,,,"12023080",100,100,99,"1e-192"
"RGI: protein homolog model","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.406","IOMTU133_0392",,"1070",,"sulI","Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein","sul1","antibiotic target replacement","sulfonamide","sulfadiazine;sulfadimidine;sulfadoxine;sulfamethoxazole;sulfisoxazole;sulfacetamide;mafenide;sulfasalazine;sulfamethizole",,100,100,100,"0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4756","IOMTU133_4723",,"O50183","Pseudomonas aeruginosa","aotM","Arginine/ornithine ABC transporter, permease protein AotM","the atp-binding cassette (abc) superfamily.","3.A.1.3.11",,,"10984043;9286980;9791103",100,100,99,"1e-128"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.314","IOMTU133_0305",,"Q51955","Pseudomonas putida.",,"4-hydroxybenzoate transporter",,"2.A.1.15.1",,,,97,97,84,"1e-216"
"BLAT","Virulence Factor","VFDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.5922","IOMTU133_5883",,"VFG001220","Pseudomonas aeruginosa PAO1","pilO","Type IV pilus biogenesis protein PilO",,"Adherence;Twitching motility",,,,100,100,100,"1e-111"
"BLAT","Antibiotic Resistance","CARD","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.4167","IOMTU133_4140",,"BAE06006.1","Pseudomonas aeruginosa","czcA","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB-like",,"efflux pump conferring antibiotic resistance",,,,99,99,99,"0.0"
"BLAT","Transporter","TCDB","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.922","IOMTU133_0909",,"Q9HWH4","Pseudomonas aeruginosa",,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexI of MexHI-OpmD system",,"2.A.6.2.32",,,,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1429","IOMTU133_1415",,"15598958","Pseudomonas aeruginosa PAO1","purL","Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3) / Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)",,,,,"14641575",100,100,99,"0.0"
"BLASTP","Human Homolog","Human","287.2580","Pseudomonas aeruginosa strain IOMTU 133","fig|287.2580.peg.1780","IOMTU133_1769",,"NP_000405.1","Homo sapiens",,"Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)",,"",,,"",40,99,57,"0"
